pair_id,dataset_folder,location,capture_date,session_folder,base_name,sample_number,v_path,t_path,status,match_method,timestamp_difference_seconds,pilot,notes
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150225_0019,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150225_0019,0019,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150225_0019_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150225_0019_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150240_0020,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150240_0020,0020,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150240_0020_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150240_0020_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0021,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0021,0021,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150241_0021_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150242_0021_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202150241_0021; T=DJI_20260202150242_0021
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150257_0022,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150257_0022,0022,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150257_0022_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150257_0022_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0023,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0023,0023,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150313_0023_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150314_0023_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202150313_0023; T=DJI_20260202150314_0023
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0024,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0024,0024,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150323_0024_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150324_0024_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202150323_0024; T=DJI_20260202150324_0024
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150339_0025,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150339_0025,0025,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150339_0025_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150339_0025_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150355_0026,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150355_0026,0026,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150355_0026_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150355_0026_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150412_0027,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150412_0027,0027,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150412_0027_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150412_0027_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150427_0028,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150427_0028,0028,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150427_0028_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150427_0028_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150445_0029,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150445_0029,0029,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150445_0029_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150445_0029_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150459_0030,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150459_0030,0030,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150459_0030_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150459_0030_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0031,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0031,0031,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150514_0031_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150515_0031_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202150514_0031; T=DJI_20260202150515_0031
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150532_0032,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150532_0032,0032,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150532_0032_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150532_0032_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150548_0033,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150548_0033,0033,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150548_0033_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150548_0033_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150604_0034,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150604_0034,0034,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150604_0034_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150604_0034_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150620_0035,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150620_0035,0035,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150620_0035_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150620_0035_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0036,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0036,0036,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150633_0036_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150634_0036_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202150633_0036; T=DJI_20260202150634_0036
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150646_0037,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150646_0037,0037,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150646_0037_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150646_0037_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0038,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0038,0038,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150702_0038_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150703_0038_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202150702_0038; T=DJI_20260202150703_0038
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150708_0039,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150708_0039,0039,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150708_0039_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150708_0039_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150955_0040,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202150955_0040,0040,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150955_0040_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150955_0040_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151004_0042,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151004_0042,0042,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151004_0042_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151004_0042_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151035_0043,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151035_0043,0043,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151035_0043_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151035_0043_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0044,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0044,0044,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151051_0044_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151052_0044_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202151051_0044; T=DJI_20260202151052_0044
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151053_0045,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151053_0045,0045,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151053_0045_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151053_0045_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151106_0046,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151106_0046,0046,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151106_0046_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151106_0046_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151123_0047,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151123_0047,0047,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151123_0047_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151123_0047_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151144_0048,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151144_0048,0048,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151144_0048_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151144_0048_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151154_0049,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151154_0049,0049,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151154_0049_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151154_0049_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151203_0050,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151203_0050,0050,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151203_0050_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151203_0050_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151217_0051,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151217_0051,0051,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151217_0051_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151217_0051_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0052,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0052,0052,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151232_0052_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151233_0052_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202151232_0052; T=DJI_20260202151233_0052
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151249_0053,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151249_0053,0053,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151249_0053_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151249_0053_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151305_0054,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151305_0054,0054,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151305_0054_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151305_0054_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151321_0055,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151321_0055,0055,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151321_0055_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151321_0055_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0056,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0056,0056,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151336_0056_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151337_0056_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202151336_0056; T=DJI_20260202151337_0056
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151353_0057,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151353_0057,0057,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151353_0057_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151353_0057_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151403_0058,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151403_0058,0058,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151403_0058_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151403_0058_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0059,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0059,0059,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151414_0059_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151415_0059_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202151414_0059; T=DJI_20260202151415_0059
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151425_0060,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151425_0060,0060,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151425_0060_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151425_0060_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151439_0061,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151439_0061,0061,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151439_0061_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151439_0061_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151453_0062,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151453_0062,0062,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151453_0062_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151453_0062_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151507_0063,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151507_0063,0063,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151507_0063_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151507_0063_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0064,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0064,0064,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151522_0064_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151523_0064_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202151522_0064; T=DJI_20260202151523_0064
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::sample_0065,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,sample_0065,0065,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151540_0065_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151541_0065_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202151540_0065; T=DJI_20260202151541_0065
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151544_0066,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151544_0066,0066,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151544_0066_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151544_0066_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151550_0067,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151550_0067,0067,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151550_0067_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151550_0067_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151613_0068,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151613_0068,0068,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151613_0068_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151613_0068_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151628_0069,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151628_0069,0069,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151628_0069_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151628_0069_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151629_0070,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151629_0070,0070,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151629_0070_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151629_0070_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202151641_0071,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021452_007,DJI_20260202151641_0071,0071,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151641_0071_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202151641_0071_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::DJI_20260202160129_0001,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,DJI_20260202160129_0001,0001,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160129_0001_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160129_0001_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::DJI_20260202160200_0002,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,DJI_20260202160200_0002,0002,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160200_0002_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160200_0002_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::DJI_20260202160220_0003,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,DJI_20260202160220_0003,0003,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160220_0003_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160220_0003_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::DJI_20260202160241_0004,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,DJI_20260202160241_0004,0004,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160241_0004_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160241_0004_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::sample_0005,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,sample_0005,0005,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160307_0005_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160308_0005_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202160307_0005; T=DJI_20260202160308_0005
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::DJI_20260202160327_0006,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,DJI_20260202160327_0006,0006,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160327_0006_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160327_0006_T.JPG,paired,exact_base_name,0,no,
20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::sample_0007,20260202_Thermal_HKUST,HKUST,2026-02-02,DJI_202602021556_008,sample_0007,0007,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160344_0007_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160345_0007_T.JPG,paired,session_sample_number,1,no,fallback base names: V=DJI_20260202160344_0007; T=DJI_20260202160345_0007
