analysis_family,record_type,sampling_seed,is_primary_seed,group_a,group_b,sampled_n_a,sampled_n_b,sampled_mean_a,sampled_mean_b,sampled_median_a,sampled_median_b,q25_a,q75_a,pairwise_mean_difference,pairwise_median_difference,effect_size_rank_biserial,sign_agreement_mean_fraction,sign_agreement_median_fraction,sign_agreement_effect_fraction,stability_status
surface_cover,pair,20260721,False,roof,vegetation_tree,9406,10000.0,6.886449730550891,3.1913859416007995,6.352771759033203,2.694421768188477,1.605915069580078,11.662708282470703,3.6950637889500912,3.658349990844727,0.3311863597703592,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260722,False,bare_soil,,221,,11.672623345215396,,13.436737060546877,,7.238525390625,15.763641357421877,,,,,,,group_distribution_record
surface_cover,group,20260722,False,concrete_pavement,,6677,,6.857472878436548,,5.526844024658203,,2.965930938720703,10.30633544921875,,,,,,,group_distribution_record
surface_cover,group,20260722,False,grass_low_vegetation,,770,,10.594248023590485,,11.932293891906738,,6.991611003875732,13.779474258422852,,,,,,,group_distribution_record
surface_cover,group,20260722,False,roof,,9406,,6.896411630819889,,6.308252334594727,,1.666534423828125,11.619928359985352,,,,,,,group_distribution_record
surface_cover,group,20260722,False,vegetation_tree,,10000,,3.1917834993839262,,2.694421768188477,,1.6777868270874023,4.096942901611328,,,,,,,group_distribution_record
surface_cover,pair,20260722,False,bare_soil,concrete_pavement,221,6677.0,11.672623345215396,6.857472878436548,13.436737060546877,5.526844024658203,7.238525390625,15.763641357421877,4.815150466778848,7.909893035888672,0.4408074723996809,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,bare_soil,grass_low_vegetation,221,770.0,11.672623345215396,10.594248023590485,13.436737060546877,11.932293891906738,7.238525390625,15.763641357421877,1.078375321624911,1.5044431686401367,0.1867896809073279,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,bare_soil,roof,221,9406.0,11.672623345215396,6.896411630819889,13.436737060546877,6.308252334594727,7.238525390625,15.763641357421877,4.776211714395506,7.128484725952148,0.4266425685732511,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,bare_soil,vegetation_tree,221,10000.0,11.672623345215396,3.1917834993839262,13.436737060546877,2.694421768188477,7.238525390625,15.763641357421877,8.480839845831468,10.742315292358398,0.7268022624434389,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.857472878436548,10.594248023590485,5.526844024658203,11.932293891906738,2.965930938720703,10.30633544921875,-3.7367751451539366,-6.405449867248535,-0.4142586782694615,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,concrete_pavement,roof,6677,9406.0,6.857472878436548,6.896411630819889,5.526844024658203,6.308252334594727,2.965930938720703,10.30633544921875,-0.0389387523833413,-0.7814083099365234,0.0137766209345533,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260722,False,concrete_pavement,vegetation_tree,6677,10000.0,6.857472878436548,3.1917834993839262,5.526844024658203,2.694421768188477,2.965930938720703,10.30633544921875,3.6656893790526217,2.8324222564697266,0.4629307623184064,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,grass_low_vegetation,roof,770,9406.0,10.594248023590485,6.896411630819889,11.932293891906738,6.308252334594727,6.991611003875732,13.779474258422852,3.6978363927705953,5.624041557312012,0.3686950302514835,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.594248023590485,3.1917834993839262,11.932293891906738,2.694421768188477,6.991611003875732,13.779474258422852,7.402464524206558,9.237872123718262,0.7991514285714285,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260722,False,roof,vegetation_tree,9406,10000.0,6.896411630819889,3.1917834993839262,6.308252334594727,2.694421768188477,1.666534423828125,11.619928359985352,3.704628131435963,3.61383056640625,0.3346805124388687,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260723,False,bare_soil,,221,,11.86497122130243,,13.585235595703123,,7.733392715454102,15.915008544921877,,,,,,,group_distribution_record
surface_cover,group,20260723,False,concrete_pavement,,6677,,6.8646495178357485,,5.526844024658203,,2.950836181640625,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260723,False,grass_low_vegetation,,770,,10.610697671964571,,11.9466552734375,,7.284051895141602,13.65948486328125,,,,,,,group_distribution_record
surface_cover,group,20260723,False,roof,,9406,,6.8793708520723404,,6.308252334594727,,1.605915069580078,11.619104385375977,,,,,,,group_distribution_record
surface_cover,group,20260723,False,vegetation_tree,,10000,,3.1905340732574463,,2.694421768188477,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260723,False,bare_soil,concrete_pavement,221,6677.0,11.86497122130243,6.8646495178357485,13.585235595703123,5.526844024658203,7.733392715454102,15.915008544921877,5.000321703466681,8.058391571044922,0.45705423561805,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,bare_soil,grass_low_vegetation,221,770.0,11.86497122130243,10.610697671964571,13.585235595703123,11.9466552734375,7.733392715454102,15.915008544921877,1.2542735493378585,1.638580322265625,0.2078039607451371,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,bare_soil,roof,221,9406.0,11.86497122130243,6.8793708520723404,13.585235595703123,6.308252334594727,7.733392715454102,15.915008544921877,4.985600369230089,7.276983261108398,0.4407800739491401,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,bare_soil,vegetation_tree,221,10000.0,11.86497122130243,3.1905340732574463,13.585235595703123,2.694421768188477,7.733392715454102,15.915008544921877,8.674437148044984,10.890813827514648,0.7375113122171946,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.8646495178357485,10.610697671964571,5.526844024658203,11.9466552734375,2.950836181640625,10.320362091064451,-3.746048154128823,-6.419811248779297,-0.4146815293438028,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,concrete_pavement,roof,6677,9406.0,6.8646495178357485,6.8793708520723404,5.526844024658203,6.308252334594727,2.950836181640625,10.320362091064451,-0.0147213342365919,-0.7814083099365234,0.0160090951094695,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260723,False,concrete_pavement,vegetation_tree,6677,10000.0,6.8646495178357485,3.1905340732574463,5.526844024658203,2.694421768188477,2.950836181640625,10.320362091064451,3.674115444578302,2.8324222564697266,0.4632134192002397,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,grass_low_vegetation,roof,770,9406.0,10.610697671964571,6.8793708520723404,11.9466552734375,6.308252334594727,7.284051895141602,13.65948486328125,3.731326819892231,5.638402938842773,0.36901149031704,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.610697671964571,3.1905340732574463,11.9466552734375,2.694421768188477,7.284051895141602,13.65948486328125,7.420163598707125,9.252233505249023,0.7949092207792208,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260723,False,roof,vegetation_tree,9406,10000.0,6.8793708520723404,3.1905340732574463,6.308252334594727,2.694421768188477,1.605915069580078,11.619104385375977,3.688836778814894,3.61383056640625,0.329934127152881,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260724,False,bare_soil,,221,,11.879146843474375,,13.510986328125,,7.583612442016602,16.065338134765625,,,,,,,group_distribution_record
surface_cover,group,20260724,False,concrete_pavement,,6677,,6.9041909965119785,,5.5870361328125,,2.9961185455322266,10.394214630126951,,,,,,,group_distribution_record
surface_cover,group,20260724,False,grass_low_vegetation,,770,,10.56557648150952,,11.992593765258787,,7.010348796844482,13.703943252563477,,,,,,,group_distribution_record
surface_cover,group,20260724,False,roof,,9406,,6.818886758265737,,6.202686309814453,,1.5302619934082031,11.611206531524658,,,,,,,group_distribution_record
surface_cover,group,20260724,False,vegetation_tree,,10000,,3.2025340674877167,,2.72442626953125,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260724,False,bare_soil,concrete_pavement,221,6677.0,11.879146843474375,6.9041909965119785,13.510986328125,5.5870361328125,7.583612442016602,16.065338134765625,4.974955846962397,7.9239501953125,0.4577583478639782,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,bare_soil,grass_low_vegetation,221,770.0,11.879146843474375,10.56557648150952,13.510986328125,11.992593765258787,7.583612442016602,16.065338134765625,1.3135703619648569,1.518392562866211,0.2164247517188693,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,bare_soil,roof,221,9406.0,11.879146843474375,6.818886758265737,13.510986328125,6.202686309814453,7.583612442016602,16.065338134765625,5.060260085208638,7.308300018310547,0.4460265566505639,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,bare_soil,vegetation_tree,221,10000.0,11.879146843474375,3.2025340674877167,13.510986328125,2.72442626953125,7.583612442016602,16.065338134765625,8.676612775986658,10.78656005859375,0.7444552036199095,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.9041909965119785,10.56557648150952,5.5870361328125,11.992593765258787,2.9961185455322266,10.394214630126951,-3.66138548499754,-6.405557632446289,-0.4110608427067914,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,concrete_pavement,roof,6677,9406.0,6.9041909965119785,6.818886758265737,5.5870361328125,6.202686309814453,2.9961185455322266,10.394214630126951,0.0853042382462412,-0.6156501770019531,0.0256647592786571,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260724,False,concrete_pavement,vegetation_tree,6677,10000.0,6.9041909965119785,3.2025340674877167,5.5870361328125,2.72442626953125,2.9961185455322266,10.394214630126951,3.701656929024262,2.86260986328125,0.4675917328141381,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,grass_low_vegetation,roof,770,9406.0,10.56557648150952,6.818886758265737,11.992593765258787,6.202686309814453,7.010348796844482,13.703943252563477,3.746689723243781,5.789907455444336,0.3712889810593405,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.56557648150952,3.2025340674877167,11.992593765258787,2.72442626953125,7.010348796844482,13.703943252563477,7.363042414021802,9.26816749572754,0.7933020779220779,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260724,False,roof,vegetation_tree,9406,10000.0,6.818886758265737,3.2025340674877167,6.202686309814453,2.72442626953125,1.5302619934082031,11.611206531524658,3.616352690778021,3.478260040283203,0.3211750372102913,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260725,False,bare_soil,,221,,11.758738565229184,,13.108087539672852,,7.6884765625,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260725,False,concrete_pavement,,6677,,6.874699155959752,,5.526844024658203,,2.890460968017578,10.320362091064451,,,,,,,group_distribution_record
surface_cover,group,20260725,False,grass_low_vegetation,,770,,10.580413890194585,,11.917932510375977,,7.291408061981201,13.73370361328125,,,,,,,group_distribution_record
surface_cover,group,20260725,False,roof,,9406,,6.825367817036172,,6.202686309814453,,1.5605106353759766,11.587512969970703,,,,,,,group_distribution_record
surface_cover,group,20260725,False,vegetation_tree,,10000,,3.1972878581047057,,2.72442626953125,,1.681537628173828,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260725,False,bare_soil,concrete_pavement,221,6677.0,11.758738565229184,6.874699155959752,13.108087539672852,5.526844024658203,7.6884765625,15.83880615234375,4.884039409269432,7.581243515014648,0.4514613209254163,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,bare_soil,grass_low_vegetation,221,770.0,11.758738565229184,10.580413890194585,13.108087539672852,11.917932510375977,7.6884765625,15.83880615234375,1.1783246750346006,1.190155029296875,0.1957278016101544,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,bare_soil,roof,221,9406.0,11.758738565229184,6.825367817036172,13.108087539672852,6.202686309814453,7.6884765625,15.83880615234375,4.933370748193012,6.905401229858398,0.4368646950103092,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,bare_soil,vegetation_tree,221,10000.0,11.758738565229184,3.1972878581047057,13.108087539672852,2.72442626953125,7.6884765625,15.83880615234375,8.561450707124479,10.383661270141602,0.7322628959276019,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.874699155959752,10.580413890194585,5.526844024658203,11.917932510375977,2.890460968017578,10.320362091064451,-3.705714734234832,-6.391088485717773,-0.4156577434846118,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,concrete_pavement,roof,6677,9406.0,6.874699155959752,6.825367817036172,5.526844024658203,6.202686309814453,2.890460968017578,10.320362091064451,0.0493313389235794,-0.67584228515625,0.0223042812239795,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260725,False,concrete_pavement,vegetation_tree,6677,10000.0,6.874699155959752,3.1972878581047057,5.526844024658203,2.72442626953125,2.890460968017578,10.320362091064451,3.6774112978550457,2.802417755126953,0.4639151864609854,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,grass_low_vegetation,roof,770,9406.0,10.580413890194585,6.825367817036172,11.917932510375977,6.202686309814453,7.291408061981201,13.73370361328125,3.755046073158411,5.715246200561523,0.3733745523028959,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.580413890194585,3.1972878581047057,11.917932510375977,2.72442626953125,7.291408061981201,13.73370361328125,7.383126032089877,9.193506240844728,0.7973127272727272,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260725,False,roof,vegetation_tree,9406,10000.0,6.825367817036172,3.1972878581047057,6.202686309814453,2.72442626953125,1.5605106353759766,11.587512969970703,3.6280799589314654,3.478260040283203,0.3232496491601107,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260726,False,bare_soil,,221,,11.73124084645267,,13.629693984985352,,7.208551406860352,15.83880615234375,,,,,,,group_distribution_record
surface_cover,group,20260726,False,concrete_pavement,,6677,,6.883303534650724,,5.51190185546875,,2.965930938720703,10.30633544921875,,,,,,,group_distribution_record
surface_cover,group,20260726,False,grass_low_vegetation,,770,,10.550849768403287,,11.9466552734375,,7.133745193481445,13.65948486328125,,,,,,,group_distribution_record
surface_cover,group,20260726,False,roof,,9406,,6.823150337692932,,6.233240127563477,,1.5605411529541016,11.513843536376951,,,,,,,group_distribution_record
surface_cover,group,20260726,False,vegetation_tree,,10000,,3.190873538684845,,2.694421768188477,,1.681537628173828,4.127374649047852,,,,,,,group_distribution_record
surface_cover,pair,20260726,False,bare_soil,concrete_pavement,221,6677.0,11.73124084645267,6.883303534650724,13.629693984985352,5.51190185546875,7.208551406860352,15.83880615234375,4.847937311801945,8.117792129516602,0.4410256862044825,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,bare_soil,grass_low_vegetation,221,770.0,11.73124084645267,10.550849768403287,13.629693984985352,11.9466552734375,7.208551406860352,15.83880615234375,1.1803910780493805,1.6830387115478516,0.2034847505435741,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,bare_soil,roof,221,9406.0,11.73124084645267,6.823150337692932,13.629693984985352,6.233240127563477,7.208551406860352,15.83880615234375,4.908090508759737,7.396453857421875,0.4353387603753453,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,bare_soil,vegetation_tree,221,10000.0,11.73124084645267,3.190873538684845,13.629693984985352,2.694421768188477,7.208551406860352,15.83880615234375,8.540367307767823,10.935272216796877,0.7259325791855205,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.883303534650724,10.550849768403287,5.51190185546875,11.9466552734375,2.965930938720703,10.30633544921875,-3.6675462337525646,-6.43475341796875,-0.4107152096069274,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,concrete_pavement,roof,6677,9406.0,6.883303534650724,6.823150337692932,5.51190185546875,6.233240127563477,2.965930938720703,10.30633544921875,0.0601531969577919,-0.7213382720947266,0.0224536669416921,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260726,False,concrete_pavement,vegetation_tree,6677,10000.0,6.883303534650724,3.190873538684845,5.51190185546875,2.694421768188477,2.965930938720703,10.30633544921875,3.6924299959658793,2.817480087280273,0.4636001647446457,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,grass_low_vegetation,roof,770,9406.0,10.550849768403287,6.823150337692932,11.9466552734375,6.233240127563477,7.133745193481445,13.65948486328125,3.7276994307103566,5.713415145874023,0.3722687370040123,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.550849768403287,3.190873538684845,11.9466552734375,2.694421768188477,7.133745193481445,13.65948486328125,7.359976229718444,9.252233505249023,0.7945997402597402,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260726,False,roof,vegetation_tree,9406,10000.0,6.823150337692932,3.190873538684845,6.233240127563477,2.694421768188477,1.5605411529541016,11.513843536376951,3.6322767990080873,3.538818359375,0.323248554114395,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260727,False,bare_soil,,221,,11.760871205394624,,13.73370361328125,,7.46380615234375,15.9912109375,,,,,,,group_distribution_record
surface_cover,group,20260727,False,concrete_pavement,,6677,,6.894239993835971,,5.482233047485352,,2.950836181640625,10.38092041015625,,,,,,,group_distribution_record
surface_cover,group,20260727,False,grass_low_vegetation,,770,,10.579402371196004,,11.932293891906738,,7.141536235809326,13.65948486328125,,,,,,,group_distribution_record
surface_cover,group,20260727,False,roof,,9406,,6.871499015654804,,6.292990684509277,,1.590789794921875,11.65927028656006,,,,,,,group_distribution_record
surface_cover,group,20260727,False,vegetation_tree,,10000,,3.210974882173538,,2.72442626953125,,1.7117862701416016,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260727,False,bare_soil,concrete_pavement,221,6677.0,11.760871205394624,6.894239993835971,13.73370361328125,5.482233047485352,7.46380615234375,15.9912109375,4.866631211558653,8.251470565795898,0.4375810254286851,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,bare_soil,grass_low_vegetation,221,770.0,11.760871205394624,10.579402371196004,13.73370361328125,11.932293891906738,7.46380615234375,15.9912109375,1.18146883419862,1.8014097213745115,0.2066815537403772,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,bare_soil,roof,221,9406.0,11.760871205394624,6.871499015654804,13.73370361328125,6.292990684509277,7.46380615234375,15.9912109375,4.88937218973982,7.440712928771973,0.4297839157253047,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,bare_soil,vegetation_tree,221,10000.0,11.760871205394624,3.210974882173538,13.73370361328125,2.72442626953125,7.46380615234375,15.9912109375,8.549896323221086,11.00927734375,0.7149954751131222,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.894239993835971,10.579402371196004,5.482233047485352,11.932293891906738,2.950836181640625,10.38092041015625,-3.685162377360033,-6.450060844421387,-0.4108653664741728,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,concrete_pavement,roof,6677,9406.0,6.894239993835971,6.871499015654804,5.482233047485352,6.292990684509277,2.950836181640625,10.38092041015625,0.0227409781811669,-0.8107576370239258,0.0194066409482907,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260727,False,concrete_pavement,vegetation_tree,6677,10000.0,6.894239993835971,3.210974882173538,5.482233047485352,2.72442626953125,2.950836181640625,10.38092041015625,3.6832651116624326,2.7578067779541016,0.4586887823872996,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,grass_low_vegetation,roof,770,9406.0,10.579402371196004,6.871499015654804,11.932293891906738,6.292990684509277,7.141536235809326,13.65948486328125,3.7079033555412,5.639303207397461,0.3662696648450423,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.579402371196004,3.210974882173538,11.932293891906738,2.72442626953125,7.141536235809326,13.65948486328125,7.368427489022466,9.207867622375488,0.7947236363636363,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260727,False,roof,vegetation_tree,9406,10000.0,6.871499015654804,3.210974882173538,6.292990684509277,2.72442626953125,1.590789794921875,11.65927028656006,3.6605241334812657,3.568564414978028,0.3243486391664893,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260728,False,bare_soil,,221,,11.828515695770404,,13.510986328125,,7.807703018188477,16.217803955078125,,,,,,,group_distribution_record
surface_cover,group,20260728,False,concrete_pavement,,6677,,6.879708604111328,,5.482233047485352,,2.9961185455322266,10.30633544921875,,,,,,,group_distribution_record
surface_cover,group,20260728,False,grass_low_vegetation,,770,,10.595069778739632,,11.969342231750488,,7.088653564453125,13.65948486328125,,,,,,,group_distribution_record
surface_cover,group,20260728,False,roof,,9406,,6.9245722818040045,,6.502796173095703,,1.6362857818603516,11.695428848266602,,,,,,,group_distribution_record
surface_cover,group,20260728,False,vegetation_tree,,10000,,3.205916208791733,,2.72442626953125,,1.681537628173828,4.157501220703125,,,,,,,group_distribution_record
surface_cover,pair,20260728,False,bare_soil,concrete_pavement,221,6677.0,11.828515695770404,6.879708604111328,13.510986328125,5.482233047485352,7.807703018188477,16.217803955078125,4.9488070916590745,8.028753280639648,0.451482329086748,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,bare_soil,grass_low_vegetation,221,770.0,11.828515695770404,10.595069778739632,13.510986328125,11.969342231750488,7.807703018188477,16.217803955078125,1.233445917030771,1.5416440963745115,0.2116060410178057,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,bare_soil,roof,221,9406.0,11.828515695770404,6.9245722818040045,13.510986328125,6.502796173095703,7.807703018188477,16.217803955078125,4.903943413966398,7.008190155029297,0.4337502874356698,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,bare_soil,vegetation_tree,221,10000.0,11.828515695770404,3.205916208791733,13.510986328125,2.72442626953125,7.807703018188477,16.217803955078125,8.62259948697867,10.78656005859375,0.7300325791855204,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.879708604111328,10.595069778739632,5.482233047485352,11.969342231750488,2.9961185455322266,10.30633544921875,-3.715361174628304,-6.487109184265137,-0.4188734733889744,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,concrete_pavement,roof,6677,9406.0,6.879708604111328,6.9245722818040045,5.482233047485352,6.502796173095703,2.9961185455322266,10.30633544921875,-0.0448636776926765,-1.0205631256103516,0.0096214146830651,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260728,False,concrete_pavement,vegetation_tree,6677,10000.0,6.879708604111328,3.205916208791733,5.482233047485352,2.72442626953125,2.9961185455322266,10.30633544921875,3.673792395319595,2.7578067779541016,0.4621212071289502,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,grass_low_vegetation,roof,770,9406.0,10.595069778739632,6.9245722818040045,11.969342231750488,6.502796173095703,7.088653564453125,13.65948486328125,3.670497496935627,5.466546058654785,0.3658484084488762,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.595069778739632,3.205916208791733,11.969342231750488,2.72442626953125,7.088653564453125,13.65948486328125,7.389153569947899,9.244915962219238,0.8013848051948051,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260728,False,roof,vegetation_tree,9406,10000.0,6.9245722818040045,3.205916208791733,6.502796173095703,2.72442626953125,1.6362857818603516,11.695428848266602,3.718656073012272,3.778369903564453,0.3349467573889007,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,group,20260729,False,bare_soil,,221,,11.754616758942063,,13.361572265625,,7.763336181640625,16.292999267578125,,,,,,,group_distribution_record
surface_cover,group,20260729,False,concrete_pavement,,6677,,6.905043735964062,,5.481836318969727,,2.9961185455322266,10.394214630126951,,,,,,,group_distribution_record
surface_cover,group,20260729,False,grass_low_vegetation,,770,,10.62777530868332,,11.9466552734375,,6.860057353973389,13.779474258422852,,,,,,,group_distribution_record
surface_cover,group,20260729,False,roof,,9406,,6.925447434636854,,6.352771759033203,,1.6362857818603516,11.693536758422852,,,,,,,group_distribution_record
surface_cover,group,20260729,False,vegetation_tree,,10000,,3.2098816595077517,,2.72442626953125,,1.666534423828125,4.127405166625977,,,,,,,group_distribution_record
surface_cover,pair,20260729,False,bare_soil,concrete_pavement,221,6677.0,11.754616758942063,6.905043735964062,13.361572265625,5.481836318969727,7.763336181640625,16.292999267578125,4.849573022978003,7.879735946655273,0.4440786464238349,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,bare_soil,grass_low_vegetation,221,770.0,11.754616758942063,10.62777530868332,13.361572265625,11.9466552734375,7.763336181640625,16.292999267578125,1.1268414502587447,1.4149169921875,0.1914967385555621,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,bare_soil,roof,221,9406.0,11.754616758942063,6.925447434636854,13.361572265625,6.352771759033203,7.763336181640625,16.292999267578125,4.829169324305211,7.008800506591797,0.4281372340558591,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,bare_soil,vegetation_tree,221,10000.0,11.754616758942063,3.2098816595077517,13.361572265625,2.72442626953125,7.763336181640625,16.292999267578125,8.544735099434314,10.63714599609375,0.7305927601809954,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,concrete_pavement,grass_low_vegetation,6677,770.0,6.905043735964062,10.62777530868332,5.481836318969727,11.9466552734375,2.9961185455322266,10.394214630126951,-3.722731572719258,-6.464818954467773,-0.4150824014984566,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,concrete_pavement,roof,6677,9406.0,6.905043735964062,6.925447434636854,5.481836318969727,6.352771759033203,2.9961185455322266,10.394214630126951,-0.0204036986727915,-0.8709354400634766,0.0132117830588189,0.5,1.0,1.0,seed_sensitive_sign
surface_cover,pair,20260729,False,concrete_pavement,vegetation_tree,6677,10000.0,6.905043735964062,3.2098816595077517,5.481836318969727,2.72442626953125,2.9961185455322266,10.394214630126951,3.695162076456311,2.757410049438477,0.4631405721132244,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,grass_low_vegetation,roof,770,9406.0,10.62777530868332,6.925447434636854,11.9466552734375,6.352771759033203,6.860057353973389,13.779474258422852,3.7023278740464662,5.593883514404297,0.367486351624136,1.0,1.0,1.0,stable_sign_across_seeds
surface_cover,pair,20260729,False,grass_low_vegetation,vegetation_tree,770,10000.0,10.62777530868332,3.2098816595077517,11.9466552734375,2.72442626953125,6.860057353973389,13.779474258422852,7.41789364917557,9.22222900390625,0.7980068831168832,1.0,1.0,1.0,stable_sign_across_seeds
