observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,luhk_majority_fraction,mixed_luhk_flag,dominant_physical_surface_cover_class_id,dominant_physical_surface_cover_class,dominant_physical_surface_cover_pixel_count,dominant_physical_surface_cover_fraction,total_mapped_pixel_count,valid_temperature_pixel_count,valid_temperature_coverage_fraction,cell_thermal_coverage_fraction,mean_surface_temperature_c,median_surface_temperature_c,std_surface_temperature_c,min_surface_temperature_c,max_surface_temperature_c,p01_surface_temperature_c,p99_surface_temperature_c,below_0_c_pixel_count,below_0_c_pixel_fraction,below_minus_5_c_pixel_count,below_minus_5_c_pixel_fraction,below_minus_10_c_pixel_count,below_minus_10_c_pixel_fraction,shadow_pixel_count,shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,delta_t_mean_c,delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143320_0007__LUHK_r02577_c04524,DJI_20260107143320_0007__LUHK_r02577_c04524,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04524,2577,4524,845245.0,822225.0,845240.0,845250.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,5,grass_low_vegetation,600,1.0,600,600,1.0,1.0,20.252953,20.332911,0.988715,14.156549,24.60235,16.282719,22.545275,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,9.652953,9.732911,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02577_c04525,DJI_20260107143320_0007__LUHK_r02577_c04525,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04525,2577,4525,845255.0,822225.0,845250.0,845260.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,5,grass_low_vegetation,576,1.0,576,576,1.0,1.0,19.843742,20.111933,2.006644,13.421869,23.203363,14.28499,22.688044,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,9.243742,9.511933,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02577_c04526,DJI_20260107143320_0007__LUHK_r02577_c04526,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04526,2577,4526,845265.0,822225.0,845260.0,845270.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,422,0.703333,600,600,1.0,1.0,13.624894,12.466303,3.192417,9.53161,23.718836,9.899164,23.058235,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,3.024894,1.866303,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02577_c04527,DJI_20260107143320_0007__LUHK_r02577_c04527,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04527,2577,4527,845275.0,822225.0,845270.0,845280.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,10.832684,10.706446,0.676589,9.824701,13.201746,9.899164,12.982378,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.232684,0.106446,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02577_c04528,DJI_20260107143320_0007__LUHK_r02577_c04528,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04528,2577,4528,845285.0,822225.0,845280.0,845290.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,568,0.986111,576,576,1.0,1.0,11.261488,11.291864,0.557848,10.119013,13.274225,10.265558,12.540583,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.661488,0.691864,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02577_c04529,DJI_20260107143320_0007__LUHK_r02577_c04529,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04529,2577,4529,845295.0,822225.0,845290.0,845300.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,406,0.676667,600,600,1.0,1.0,11.57344,11.512873,0.518764,10.412165,13.421869,10.632044,12.908841,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.97344,0.912873,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02577_c04530,DJI_20260107143320_0007__LUHK_r02577_c04530,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02577_c04530,2577,4530,845305.0,822225.0,845300.0,845310.0,822220.0,822230.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,96,1.0,96,96,1.0,0.170088,11.420925,11.439539,0.262662,10.851954,12.393885,10.851954,11.974926,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.820925,0.839539,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04504,DJI_20260107143320_0007__LUHK_r02578_c04504,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04504,2578,4504,845045.0,822215.0,845040.0,845050.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,429,0.858,500,500,1.0,0.825164,17.06288,16.140345,3.602545,12.247217,28.445124,12.759208,27.926792,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,6.46288,5.540345,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04505,DJI_20260107143320_0007__LUHK_r02578_c04505,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04505,2578,4505,845055.0,822215.0,845050.0,845060.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,543,0.8688,625,625,1.0,1.0,13.479539,12.687311,2.567324,10.77865,27.111261,10.869554,23.718836,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,2.879539,2.087311,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04506,DJI_20260107143320_0007__LUHK_r02578_c04506,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04506,2578,4506,845065.0,822215.0,845060.0,845070.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,11.074194,10.632044,1.303091,9.824701,17.243433,9.899164,15.698999,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.474194,0.032044,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04507,DJI_20260107143320_0007__LUHK_r02578_c04507,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04507,2578,4507,845075.0,822215.0,845070.0,845080.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,600,1.0,600,600,1.0,1.0,9.928906,9.899164,0.205615,9.53161,10.99859,9.53161,10.560218,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.671094,-0.700836,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04508,DJI_20260107143320_0007__LUHK_r02578_c04508,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04508,2578,4508,845085.0,822215.0,845080.0,845090.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,625,1.0,625,625,1.0,1.0,10.444784,10.191156,0.620339,9.752619,12.247217,9.824701,12.082177,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.155216,-0.408844,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04509,DJI_20260107143320_0007__LUHK_r02578_c04509,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04509,2578,4509,845095.0,822215.0,845090.0,845100.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,339,0.565,600,600,1.0,1.0,12.787118,12.760675,1.145632,10.412165,15.111597,10.63131,14.964777,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,2.187118,2.160675,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04510,DJI_20260107143320_0007__LUHK_r02578_c04510,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04510,2578,4510,845105.0,822215.0,845100.0,845110.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,483,0.7728,625,625,1.0,1.0,12.217419,12.319574,0.978046,9.678156,14.156549,9.91675,13.935541,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,1.617419,1.719574,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04511,DJI_20260107143320_0007__LUHK_r02578_c04511,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04511,2578,4511,845115.0,822215.0,845110.0,845120.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,325,0.52,625,625,1.0,1.0,11.324712,11.219599,0.897313,9.311792,14.303339,9.53161,13.421869,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.724712,0.619599,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04512,DJI_20260107143320_0007__LUHK_r02578_c04512,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04512,2578,4512,845125.0,822215.0,845120.0,845130.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,15.082972,14.596949,4.353328,8.065332,33.894951,8.505304,30.305061,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,4.482972,3.996949,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04513,DJI_20260107143320_0007__LUHK_r02578_c04513,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04513,2578,4513,845135.0,822215.0,845130.0,845140.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,625,1.0,625,625,1.0,1.0,16.485153,16.507593,4.426264,9.53161,32.695213,9.899164,29.878548,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,5.885153,5.907593,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04514,DJI_20260107143320_0007__LUHK_r02578_c04514,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04514,2578,4514,845145.0,822215.0,845140.0,845150.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,535,0.856,625,625,1.0,1.0,12.563834,9.824701,5.961959,7.333185,38.420738,7.552789,35.899158,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,1.963834,-0.775299,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04515,DJI_20260107143320_0007__LUHK_r02578_c04515,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04515,2578,4515,845155.0,822215.0,845150.0,845160.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,600,1.0,600,600,1.0,1.0,8.286614,7.920221,1.427921,6.674432,14.082331,6.745461,13.274968,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-2.313386,-2.679779,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04516,DJI_20260107143320_0007__LUHK_r02578_c04516,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04516,2578,4516,845165.0,822215.0,845160.0,845170.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,284,0.4544,625,625,1.0,1.0,8.792117,7.699213,2.431895,6.746179,19.449793,6.820795,16.987165,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-1.807883,-2.900787,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04517,DJI_20260107143320_0007__LUHK_r02578_c04517,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04517,2578,4517,845175.0,822215.0,845170.0,845180.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,1,roof,321,0.535,600,600,1.0,1.0,9.667964,9.386286,1.776639,7.333185,14.523554,7.479578,14.010486,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.932036,-1.213714,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04518,DJI_20260107143320_0007__LUHK_r02578_c04518,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04518,2578,4518,845185.0,822215.0,845180.0,845190.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,4,vegetation_tree,558,0.8928,625,625,1.0,1.0,10.908204,10.925287,0.750273,8.652521,12.760675,8.816584,12.393885,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,0.308204,0.325287,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143320_0007__LUHK_r02578_c04519,DJI_20260107143320_0007__LUHK_r02578_c04519,all_finite,DJI_20260107143320_0007,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,2026-01-07 14:33:20,LUHK_r02578_c04519,2578,4519,845195.0,822215.0,845190.0,845200.0,822210.0,822220.0,31,31,GIC / open space,1.0,0,2,concrete_pavement,321,0.5136,625,625,1.0,1.0,10.361794,10.412165,0.888217,2.068811,12.099543,6.775825,11.879511,0,0.0,0,0.0,0,0.0,0,0.0,10.6,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:20,0,user_provided_exact_image_match,user_provided_provisional,-0.238206,-0.187835,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
