observation_id,primary_key,analysis_variant,image_id,flight_id,pair_id,acquisition_datetime,cell_id,luhk_row,luhk_col,cell_center_x_2326,cell_center_y_2326,luhk_original_code,luhk_original_class,luhk_aggregated_class,physical_surface_cover_class_id,physical_surface_cover_class,class_pixel_count,valid_classified_pixel_count_in_cell,class_fraction_of_valid_classified_pixels,class_thermal_pixel_count,class_valid_temperature_count,class_temperature_coverage_fraction,class_mean_surface_temperature_c,class_median_surface_temperature_c,class_std_surface_temperature_c,class_min_surface_temperature_c,class_max_surface_temperature_c,class_below_0_c_pixel_count,class_below_0_c_pixel_fraction,class_below_minus_5_c_pixel_count,class_below_minus_5_c_pixel_fraction,class_below_minus_10_c_pixel_count,class_below_minus_10_c_pixel_fraction,class_shadow_pixel_count,class_shadow_fraction,ambient_temperature_c,ambient_source,ambient_source_id,ambient_observation_datetime,ambient_time_difference_minutes,ambient_matching_method,ambient_qa_status,class_delta_t_mean_c,class_delta_t_median_c,part_c_qa_status,part_d_qa_status,provisional_result_flag,provisional_result_note,analysis_valid,exclusion_reason,qa_warning_flag
DJI_20260107143328_0008__LUHK_r02579_c04516__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04516__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04516,2579,4516,845165.0,822205.0,31,31,GIC / open space,2,concrete_pavement,600,600,1.0,600,600,1.0,7.330646,7.186761,0.356235,6.893976,8.579279,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-3.569354,-3.713239,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04517__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04517__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04517,2579,4517,845175.0,822205.0,31,31,GIC / open space,2,concrete_pavement,600,600,1.0,600,600,1.0,7.516649,7.406366,0.368919,6.893976,9.018763,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-3.383351,-3.493634,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04518__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04518__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04518,2579,4518,845185.0,822205.0,31,31,GIC / open space,2,concrete_pavement,67,576,0.116319,67,67,1.0,8.437804,8.432795,0.311606,7.845666,9.165277,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-2.462196,-2.467205,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04518__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04518__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04518,2579,4518,845185.0,822205.0,31,31,GIC / open space,4,vegetation_tree,509,576,0.883681,509,509,1.0,9.19587,9.165277,0.369519,8.211817,10.04571,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-1.70413,-1.734723,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04519__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04519__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04519,2579,4519,845195.0,822205.0,31,31,GIC / open space,2,concrete_pavement,59,600,0.098333,59,59,1.0,11.528973,11.806177,0.747109,9.899164,12.687311,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,0.628973,0.906177,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04519__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04519__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04519,2579,4519,845195.0,822205.0,31,31,GIC / open space,4,vegetation_tree,541,600,0.901667,541,541,1.0,9.446379,9.386286,0.626045,8.065332,12.613947,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-1.453621,-1.513714,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04520__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04520__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04520,2579,4520,845205.0,822205.0,31,31,GIC / open space,2,concrete_pavement,582,600,0.97,582,582,1.0,13.249474,13.274225,1.315899,7.699213,16.21377,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,2.349474,2.374225,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04520__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04520__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04520,2579,4520,845205.0,822205.0,31,31,GIC / open space,4,vegetation_tree,18,600,0.03,18,18,1.0,10.917559,10.632044,0.678627,10.338861,13.127497,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,0.017559,-0.267956,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04521__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04521__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04521,2579,4521,845215.0,822205.0,31,31,GIC / open space,2,concrete_pavement,549,576,0.953125,549,549,1.0,14.52797,15.038172,2.795337,7.699213,19.523706,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,3.62797,4.138172,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04521__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04521__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04521,2579,4521,845215.0,822205.0,31,31,GIC / open space,4,vegetation_tree,27,576,0.046875,27,27,1.0,12.497048,12.613947,0.483403,11.732843,13.568628,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,1.597048,1.713947,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04522__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04522__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04522,2579,4522,845225.0,822205.0,31,31,GIC / open space,2,concrete_pavement,505,600,0.841667,505,505,1.0,18.959843,19.817408,3.474503,8.358271,25.265192,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,8.059843,8.917408,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04522__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04522__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04522,2579,4522,845225.0,822205.0,31,31,GIC / open space,4,vegetation_tree,95,600,0.158333,95,95,1.0,15.510305,15.552149,1.869087,12.687311,20.921595,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,4.610305,4.652149,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04523__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04523__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04523,2579,4523,845235.0,822205.0,31,31,GIC / open space,2,concrete_pavement,571,576,0.991319,571,571,1.0,21.85004,21.436518,4.041098,14.303339,34.496239,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,10.95004,10.536518,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04523__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04523__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04523,2579,4523,845235.0,822205.0,31,31,GIC / open space,4,vegetation_tree,5,576,0.008681,5,5,1.0,16.772827,16.728601,0.57307,16.287867,17.68429,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,5.872827,5.828601,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,0,below_minimum_valid_pixels_and_class_fraction,1
DJI_20260107143328_0008__LUHK_r02579_c04524__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04524__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04524,2579,4524,845245.0,822205.0,31,31,GIC / open space,2,concrete_pavement,600,600,1.0,600,600,1.0,23.389036,26.076471,6.680045,8.799006,30.230158,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,12.489036,15.176471,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04525__cover_1,DJI_20260107143328_0008__LUHK_r02579_c04525__cover_1,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04525,2579,4525,845255.0,822205.0,31,31,GIC / open space,1,roof,16,600,0.026667,16,16,1.0,7.480127,7.076974,1.100596,6.233911,9.018763,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-3.419873,-3.823026,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04525__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04525__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04525,2579,4525,845255.0,822205.0,31,31,GIC / open space,2,concrete_pavement,584,600,0.973333,584,584,1.0,8.809309,8.432795,1.607286,6.162195,20.185816,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-2.090691,-2.467205,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04526__cover_1,DJI_20260107143328_0008__LUHK_r02579_c04526__cover_1,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04526,2579,4526,845265.0,822205.0,31,31,GIC / open space,1,roof,315,576,0.546875,315,315,1.0,9.370081,9.604883,1.286066,6.162195,12.981653,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-1.529919,-1.295117,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04526__cover_2,DJI_20260107143328_0008__LUHK_r02579_c04526__cover_2,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04526,2579,4526,845265.0,822205.0,31,31,GIC / open space,2,concrete_pavement,78,576,0.135417,78,78,1.0,8.620292,8.579279,0.387,8.139887,10.706446,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-2.279708,-2.320721,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04526__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04526__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04526,2579,4526,845265.0,822205.0,31,31,GIC / open space,4,vegetation_tree,183,576,0.317708,183,183,1.0,9.622214,9.53161,0.504898,8.872248,11.145227,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-1.277786,-1.36839,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04527__cover_1,DJI_20260107143328_0008__LUHK_r02579_c04527__cover_1,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04527,2579,4527,845275.0,822205.0,31,31,GIC / open space,1,roof,2,600,0.003333,2,2,1.0,10.448374,10.448374,1.192876,9.604883,11.291864,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-0.451626,-0.451626,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,0,below_minimum_valid_pixels_and_class_fraction,1
DJI_20260107143328_0008__LUHK_r02579_c04527__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04527__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04527,2579,4527,845275.0,822205.0,31,31,GIC / open space,4,vegetation_tree,598,600,0.996667,598,598,1.0,9.378726,9.386286,0.244478,8.724512,11.072962,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-1.521274,-1.513714,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04528__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04528__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04528,2579,4528,845285.0,822205.0,31,31,GIC / open space,4,vegetation_tree,576,576,1.0,576,576,1.0,9.884099,9.752619,0.400454,9.311792,11.65954,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,-1.015901,-1.147381,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
DJI_20260107143328_0008__LUHK_r02579_c04529__cover_4,DJI_20260107143328_0008__LUHK_r02579_c04529__cover_4,all_finite,DJI_20260107143328_0008,DJI_202601071424_001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,2026-01-07 14:33:28,LUHK_r02579_c04529,2579,4529,845295.0,822205.0,31,31,GIC / open space,4,vegetation_tree,600,600,1.0,600,600,1.0,11.516005,10.851954,1.742093,9.458338,15.920008,0,0.0,0,0.0,0,0.0,0,0.0,10.9,user_provided_chat_message,codex_user_message_2026-07-15,2026-01-07 14:33:28,0,user_provided_exact_image_match,user_provided_provisional,0.616005,-0.048046,pass,warn,1,This is a provisional pilot delta-T analysis using temperature matrices that have completed structural extraction QA but have not yet completed full radiometric parameter validation.,1,,1
