grid_id,pair_id,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,target_image_type,base_image_path,base_image_width_px,base_image_height_px,metadata_file_used,camera_profile_used,footprint_parameter_source,focal_length_mm,focal_length_35mm,horizontal_fov_deg,vertical_fov_deg,sensor_width_mm,sensor_height_mm,sensor_source,relative_altitude_m,aperture_ignored,grid_row,grid_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,cell_width_m,cell_height_m,cell_area_m2,is_partial_edge_cell,dominant_luhk_code,dominant_luhk_name,dominant_ratio,second_luhk_code,second_luhk_name,second_ratio,landuse_quality_flag,notes,luhk_overlap_area_m2,luhk_raw_code_area_json
DJI_20260107143259_0005_T__thermal__r019_c011,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,11,845153.9326202362,845163.9326202362,822246.525865373,822256.525865373,845158.9326202362,822251.525865373,22.339312334923296,114.26318170944613,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c012,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,12,845163.9326202362,845173.9326202362,822246.525865373,822256.525865373,845168.9326202362,822251.525865373,22.339312283161302,114.26327878280476,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c013,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,13,845173.9326202362,845183.9326202362,822246.525865373,822256.525865373,845178.9326202362,822251.525865373,22.33931223134115,114.26337585616311,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c014,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,14,845183.9326202362,845193.9326202362,822246.525865373,822256.525865373,845188.9326202362,822251.525865373,22.339312179462834,114.26347292952117,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c015,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,15,845193.9326202362,845203.9326202362,822246.525865373,822256.525865373,845198.9326202362,822251.525865373,22.339312127526362,114.26357000287895,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c016,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,16,845203.9326202362,845213.9326202362,822246.525865373,822256.525865373,845208.9326202362,822251.525865373,22.339312075531737,114.26366707623644,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c017,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,17,845213.9326202362,845223.9326202362,822246.525865373,822256.525865373,845218.9326202362,822251.525865373,22.339312023478957,114.26376414959367,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c018,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,18,845223.9326202362,845233.9326202362,822246.525865373,822256.525865373,845228.9326202362,822251.525865373,22.339311971368016,114.2638612229506,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c019,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,19,845233.9326202362,845243.9326202362,822246.525865373,822256.525865373,845238.9326202362,822251.525865373,22.339311919198927,114.26395829630725,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c020,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,20,845243.9326202362,845253.9326202362,822246.525865373,822256.525865373,845248.9326202362,822251.525865373,22.33931186697167,114.26405536966361,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c021,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,21,845253.9326202362,845263.9326202362,822246.525865373,822256.525865373,845258.9326202362,822251.525865373,22.339311814686255,114.26415244301968,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c022,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,22,845263.9326202362,845273.9326202362,822246.525865373,822256.525865373,845268.9326202362,822251.525865373,22.33931176234269,114.2642495163755,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c023,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,23,845273.9326202362,845283.9326202362,822246.525865373,822256.525865373,845278.9326202362,822251.525865373,22.33931170994096,114.264346589731,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c024,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,24,845283.9326202362,845293.9326202362,822246.525865373,822256.525865373,845288.9326202362,822251.525865373,22.339311657481083,114.26444366308623,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r019_c025,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,19,25,845293.9326202362,845303.3536694024,822246.525865373,822256.525865373,845298.6431448193,822251.525865373,22.339311606484124,114.26453792640619,9.421049166237935,10.0,94.21049166237935,True,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",94.21049166237935,"{""31"": 94.21049166237935}"
DJI_20260107143259_0005_T__thermal__r020_c000,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,0,845043.9326202362,845053.9326202362,822236.525865373,822246.525865373,845048.9326202362,822241.525865373,22.339222594840024,114.26211384756061,10.0,10.0,100.0,False,7,Woodland / shrubland / grassland / wetland,0.6067379763815552,3.0,GIC / open space,0.3932620236184448,medium_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 39.32620236184448, ""71"": 60.67379763815552}"
DJI_20260107143259_0005_T__thermal__r020_c001,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,1,845053.9326202362,845063.9326202362,822236.525865373,822246.525865373,845058.9326202362,822241.525865373,22.339222543717973,114.26221092085979,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
DJI_20260107143259_0005_T__thermal__r020_c002,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,thermal,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,640,512,data/metadata/dji_image_metadata.csv,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,12.0,52.0,35.99392244790114,29.13650161648791,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,399.28,True,20,2,845063.9326202362,845073.9326202362,822236.525865373,822246.525865373,845068.9326202362,822241.525865373,22.33922249253778,114.2623079941587,10.0,10.0,100.0,False,3,GIC / open space,1.0,,,0.0,high_confidence,"Dominant LUHK land-use assigned by majority overlap between the pilot 10m grid cell and the LUHK 2024 10m raster. This step does not extract thermal temperatures, calculate delta-T, or run prediction. The current pilot stage is thermal-first: outputs are plotted on `_T.JPG` using thermal image geometry and `thermal_profile` assumptions when metadata does not provide FOV or sensor size. Visible `_V.JPG` overlays are deferred. The overlay remains an approximate first-pass visualization using the north-up rectangular footprint assumption.",100.0,"{""31"": 100.0}"
